ScoreID,Student,Instrument,CategoryNew,CategoryGroup,Category,Score
519946,34803,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,4
519947,34803,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,5
519948,34803,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",8
519949,34803,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,3
519950,34803,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,2
519956,34803,Percussion,Scales-Chromatic,Scales,Chromatic,9
519957,34803,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,11
519958,34803,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,10
519959,34803,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",4
519960,34803,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,1
519961,34803,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,1
519962,34803,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,1
519963,34803,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,1
519964,34803,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
519965,34803,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,1
519966,34803,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
519967,34803,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
519968,34803,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
519995,34818,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",14
519996,34818,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,6
519997,34818,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,7
519998,34818,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",15
519999,34818,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,5
520000,34818,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,8
520001,34818,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",11
520002,34818,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,7
520003,34818,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,7
520004,34818,Percussion,Scales-Chromatic,Scales,Chromatic,9
520005,34818,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,36
520006,34818,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,20
520007,34818,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",8
520008,34818,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,1
520009,34818,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,1
520010,34818,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
520011,34818,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,1
520012,34818,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,1
520013,34818,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,1
520014,34818,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
520015,34818,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
520016,34818,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
520032,34902,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",7
520033,34902,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,5
520034,34902,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,5
520035,34902,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",13
520036,34902,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,7
520037,34902,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,5
520038,34902,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",11
520039,34902,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,1
520040,34902,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,8
520041,34902,Percussion,Scales-Chromatic,Scales,Chromatic,5
520042,34902,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,37
520043,34902,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,30
520044,34902,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",8
520045,34902,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,1
520046,34902,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,1
520047,34902,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,1
520048,34902,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,1
520049,34902,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,1
520050,34902,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,1
520051,34902,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
520052,34902,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
520053,34902,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
520070,34954,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",4
520071,34954,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,3
520072,34954,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,4
520073,34954,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",10
520074,34954,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,6
520075,34954,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,4
520076,34954,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",11
520077,34954,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,4
520078,34954,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,6
520079,34954,Percussion,Scales-Chromatic,Scales,Chromatic,8
520080,34954,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,26
520081,34954,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,29
520082,34954,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",8
520083,34954,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
520084,34954,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,1
520085,34954,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,1
520086,34954,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,2
520087,34954,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,1
520088,34954,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,2
520089,34954,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
520090,34954,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
520091,34954,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
520102,34958,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",9
520103,34958,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,5
520104,34958,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,5
520105,34958,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",11
520106,34958,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,4
520107,34958,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,6
520108,34958,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",11
520109,34958,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,4
520110,34958,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,7
520111,34958,Percussion,Scales-Chromatic,Scales,Chromatic,5
520112,34958,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,33
520113,34958,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,29
520114,34958,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",8
520115,34958,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
520116,34958,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,1
520117,34958,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
520118,34958,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,1
520119,34958,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
520120,34958,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,2
520121,34958,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
520122,34958,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
520123,34958,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
520130,35601,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",17
520131,35601,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,9
520132,35601,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,9
520133,35601,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",17
520134,35601,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,6
520135,35601,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,8
520136,35601,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",13
520137,35601,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,6
520138,35601,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,7
520139,35601,Percussion,Scales-Chromatic,Scales,Chromatic,8
520140,35601,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,31
520141,35601,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,29
520142,35601,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",8
520143,35601,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
520144,35601,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,3
520145,35601,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
520146,35601,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,3
520147,35601,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
520148,35601,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,3
520149,35601,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
520150,35601,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
520151,35601,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
520177,35879,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",16
520178,35879,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,9
520179,35879,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,9
520180,35879,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",13
520181,35879,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,4
520182,35879,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,6
520188,35879,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",11
520189,35879,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,6
520190,35879,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,8
520191,35879,Percussion,Scales-Chromatic,Scales,Chromatic,12
520192,35879,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,38
520193,35879,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,32
520194,35879,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",10
520195,35879,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
520196,35879,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,2
520197,35879,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,1
520198,35879,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,2
520199,35879,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,1
520200,35879,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,2
520201,35879,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
520202,35879,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
520203,35879,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
520994,35883,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",9
520995,35883,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,4
520996,35883,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,5
520997,35883,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",12
520998,35883,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,6
520999,35883,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,6
521000,35883,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",12
521001,35883,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,5
521002,35883,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,7
521003,35883,Percussion,Scales-Chromatic,Scales,Chromatic,9
521004,35883,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,38
521005,35883,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,32
521006,35883,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",9
521007,35883,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
521008,35883,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,1
521009,35883,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
521010,35883,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,3
521011,35883,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,2
521012,35883,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,1
521013,35883,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
521014,35883,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
521015,35883,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
521062,35884,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",10
521063,35884,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,7
521064,35884,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,5
521065,35884,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",12
521066,35884,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,3
521067,35884,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,7
521068,35884,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",8
521069,35884,Percussion,Timpani Etude-Note Accuracy,Timpani Etude,Note Accuracy,4
521070,35884,Percussion,Timpani Etude-Rhythmic Accuracy,Timpani Etude,Rhythmic Accuracy,4
521071,35884,Percussion,Reading-Mallet-Note Accuracy & Tone,Reading-Mallet,Note Accuracy & Tone,2
521072,35884,Percussion,Reading-Mallet-Rhythmic Accuracy & Articulation,Reading-Mallet,Rhythmic Accuracy & Articulation,1
521073,35884,Percussion,Reading-Mallet-Musicality & Style,Reading-Mallet,Musicality & Style,2
521074,35884,Percussion,Reading-Snare-Note Accuracy & Tone,Reading-Snare,Note Accuracy & Tone,2
521075,35884,Percussion,Reading-Snare-Rhythmic Accuracy & Articulation,Reading-Snare,Rhythmic Accuracy & Articulation,3
521076,35884,Percussion,Reading-Snare-Musicality & Style,Reading-Snare,Musicality & Style,1
521077,35884,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
521078,35884,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
521079,35884,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
521080,35884,Percussion,Scales-Chromatic,Scales,Chromatic,8
521081,35884,Percussion,Scales-Note Accuracy,Scales,Note Accuracy,3
521082,35884,Percussion,Scales-Tempo & Consistency,Scales,Tempo & Consistency,10
521083,35884,Percussion,"Scales-Musicality, Phrasing & Style",Scales,"Musicality, Phrasing & Style",3
521099,36149,Percussion,Reading-Timpani-Note Accuracy,Reading-Timpani,Note Accuracy,0
521100,36149,Percussion,Reading-Timpani-Rhythmic Accuracy & Articulation,Reading-Timpani,Rhythmic Accuracy & Articulation,0
521101,36149,Percussion,Reading-Timpani-Musicality & Style,Reading-Timpani,Musicality & Style,0
521157,36149,Percussion,"Mallet Etude-Musicality, Tempo & Style",Mallet Etude,"Musicality, Tempo & Style",15
521158,36149,Percussion,Mallet Etude-Note Accuracy,Mallet Etude,Note Accuracy,7
521159,36149,Percussion,Mallet Etude-Rhythmic Accuracy,Mallet Etude,Rhythmic Accuracy,8
521160,36149,Percussion,"Snare Etude-Musicallyty, Tempo & Style",Snare Etude,"Musicallyty, Tempo & Style",10
521161,36149,Percussion,Snare Etude-Note Accuracy,Snare Etude,Note Accuracy,5
521162,36149,Percussion,Snare Etude-Rhythmic Accuracy,Snare Etude,Rhythmic Accuracy,6
521163,36149,Percussion,"Timpani Etude-Musicality, Tempo, & Style",Timpani Etude,"Musicality, Tempo, & Style",7
