ScoreID,Student,Instrument,ScoreGroup,Description,Score
931690,57383,Percussion,Major Scales,G,8
931691,57383,Percussion,Major Scales,C,8
931692,57383,Percussion,Major Scales,F,6
931693,57383,Percussion,Major Scales,Bb,7
931694,57383,Percussion,Major Scales,Eb,7
931695,57383,Percussion,Major Scales,Ab,8
931696,57383,Percussion,Major Scales,Db,7
931697,57383,Percussion,Reading-Mallet,Note Accuracy & Tone,2
931698,57383,Percussion,Reading-Mallet,Rhythmic Accuracy,1
931699,57383,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1
931700,57383,Percussion,Reading-Snare,Note Accuracy & Tone,3
931701,57383,Percussion,Reading-Snare,Rhythmic Accuracy,2
931702,57383,Percussion,Reading-Snare,"Musicality, Tempo, & Style",1
850488,57400,Trombone,Lyrical Etude,Tone Quality,12
850489,57400,Trombone,Lyrical Etude,Note Accuracy,8
850490,57400,Trombone,Lyrical Etude,Rhythmic Accuracy,8
850491,57400,Trombone,Lyrical Etude,"Musicallity, Tempo & Style",11
850492,57400,Trombone,Technical Etude,Tone Quality,12
850493,57400,Trombone,Technical Etude,Note Accuracy,6
850494,57400,Trombone,Technical Etude,Rhythmic Accuracy,7
850495,57400,Trombone,Technical Etude,"Musicality, Tempo & Style",10
850496,57400,Trombone,Chromatic Scale,Chromatic Scale,6
850497,57400,Trombone,Major Scales,G,4
850498,57400,Trombone,Major Scales,C,2
850499,57400,Trombone,Major Scales,F,5
850500,57400,Trombone,Major Scales,Bb,3
850501,57400,Trombone,Major Scales,Eb,3
850502,57400,Trombone,Major Scales,Ab,4
850503,57400,Trombone,Major Scales,Db,3
850504,57400,Trombone,Sight-Reading,Tone Quality,3
850505,57400,Trombone,Sight-Reading,Note Accuracy,3
850506,57400,Trombone,Sight-Reading,Rhythmic Accuracy,4
850507,57400,Trombone,Sight-Reading,"Musicallity, Tempo & Style",3
881649,57469,Trumpet,Lyrical Etude,Tone Quality,5
881650,57469,Trumpet,Lyrical Etude,Note Accuracy,7
881651,57469,Trumpet,Lyrical Etude,Rhythmic Accuracy,9
881652,57469,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",6
881653,57469,Trumpet,Technical Etude,Tone Quality,5
881654,57469,Trumpet,Technical Etude,Note Accuracy,7
881655,57469,Trumpet,Technical Etude,Rhythmic Accuracy,6
881656,57469,Trumpet,Technical Etude,"Musicality, Tempo & Style",8
881657,57469,Trumpet,Chromatic Scale,Chromatic Scale,4
881658,57469,Trumpet,Major Scales,G,5
881659,57469,Trumpet,Major Scales,C,4
881660,57469,Trumpet,Major Scales,F,8
881661,57469,Trumpet,Major Scales,Bb,2
881662,57469,Trumpet,Major Scales,Eb,5
881663,57469,Trumpet,Major Scales,Ab,4
881664,57469,Trumpet,Major Scales,Db,2
881665,57469,Trumpet,Sight-Reading,Tone Quality,2
881666,57469,Trumpet,Sight-Reading,Note Accuracy,2
881667,57469,Trumpet,Sight-Reading,Rhythmic Accuracy,2
881668,57469,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",2
881669,57487,Trumpet,Lyrical Etude,Tone Quality,7
881670,57487,Trumpet,Lyrical Etude,Note Accuracy,8
881671,57487,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
881672,57487,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",9
881673,57487,Trumpet,Technical Etude,Tone Quality,7
881674,57487,Trumpet,Technical Etude,Note Accuracy,7
881675,57487,Trumpet,Technical Etude,Rhythmic Accuracy,8
881676,57487,Trumpet,Technical Etude,"Musicality, Tempo & Style",7
881677,57487,Trumpet,Chromatic Scale,Chromatic Scale,8
881678,57487,Trumpet,Major Scales,G,4
881679,57487,Trumpet,Major Scales,C,4
881680,57487,Trumpet,Major Scales,F,7
881681,57487,Trumpet,Major Scales,Bb,6
881682,57487,Trumpet,Major Scales,Eb,4
881683,57487,Trumpet,Major Scales,Ab,5
881684,57487,Trumpet,Major Scales,Db,4
881685,57487,Trumpet,Sight-Reading,Tone Quality,3
881686,57487,Trumpet,Sight-Reading,Note Accuracy,2
881687,57487,Trumpet,Sight-Reading,Rhythmic Accuracy,1
881688,57487,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",0
906368,57488,Tuba,Lyrical Etude,Tone Quality,8
906369,57488,Tuba,Lyrical Etude,Note Accuracy,7
906370,57488,Tuba,Lyrical Etude,Rhythmic Accuracy,4
906371,57488,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",7
906372,57488,Tuba,Technical Etude,Tone Quality,8
906373,57488,Tuba,Technical Etude,Note Accuracy,6
906374,57488,Tuba,Technical Etude,Rhythmic Accuracy,6
906375,57488,Tuba,Technical Etude,"Musicality, Tempo & Style",5
906376,57488,Tuba,Chromatic Scale,Chromatic Scale,5
906377,57488,Tuba,Major Scales,G,3
906378,57488,Tuba,Major Scales,C,2
906379,57488,Tuba,Major Scales,F,4
906380,57488,Tuba,Major Scales,Bb,2
906381,57488,Tuba,Major Scales,Eb,1
906382,57488,Tuba,Major Scales,Ab,1
906383,57488,Tuba,Major Scales,Db,2
906384,57488,Tuba,Sight-Reading,Tone Quality,4
906385,57488,Tuba,Sight-Reading,Note Accuracy,5
906386,57488,Tuba,Sight-Reading,Rhythmic Accuracy,4
906387,57488,Tuba,Sight-Reading,"Musicallity, Tempo & Style",2
938327,57505,Flute,Lyrical Etude,Tone Quality,10
938328,57505,Flute,Lyrical Etude,Note Accuracy,9
938329,57505,Flute,Lyrical Etude,Rhythmic Accuracy,9
938330,57505,Flute,Lyrical Etude,"Musicallity, Tempo & Style",10
938331,57505,Flute,Technical Etude,Tone Quality,11
938332,57505,Flute,Technical Etude,Note Accuracy,7
938333,57505,Flute,Technical Etude,Rhythmic Accuracy,9
938334,57505,Flute,Technical Etude,"Musicality, Tempo & Style",9
938376,57505,Flute,Chromatic Scale,Chromatic Scale,10
938377,57505,Flute,Major Scales,G,8
938378,57505,Flute,Major Scales,C,8
938379,57505,Flute,Major Scales,F,7
938380,57505,Flute,Major Scales,Bb,7
938381,57505,Flute,Major Scales,Eb,8
938382,57505,Flute,Major Scales,Ab,7
938383,57505,Flute,Major Scales,Db,7
938384,57505,Flute,Sight-Reading,Tone Quality,5
938385,57505,Flute,Sight-Reading,Note Accuracy,2
938386,57505,Flute,Sight-Reading,Rhythmic Accuracy,2
938387,57505,Flute,Sight-Reading,"Musicallity, Tempo & Style",0
868278,57506,Euphonium,Lyrical Etude,Tone Quality,10
868279,57506,Euphonium,Lyrical Etude,Note Accuracy,7
868280,57506,Euphonium,Lyrical Etude,Rhythmic Accuracy,7
868281,57506,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",8
868282,57506,Euphonium,Technical Etude,Tone Quality,9
868283,57506,Euphonium,Technical Etude,Note Accuracy,5
868284,57506,Euphonium,Technical Etude,Rhythmic Accuracy,6
868285,57506,Euphonium,Technical Etude,"Musicality, Tempo & Style",8
868286,57506,Euphonium,Chromatic Scale,Chromatic Scale,10
868287,57506,Euphonium,Major Scales,G,6
868288,57506,Euphonium,Major Scales,C,3
868289,57506,Euphonium,Major Scales,F,7
868290,57506,Euphonium,Major Scales,Bb,3
868291,57506,Euphonium,Major Scales,Eb,6
868292,57506,Euphonium,Major Scales,Ab,6
868293,57506,Euphonium,Major Scales,Db,4
868294,57506,Euphonium,Sight-Reading,Tone Quality,5
868295,57506,Euphonium,Sight-Reading,Note Accuracy,3
868296,57506,Euphonium,Sight-Reading,Rhythmic Accuracy,3
868297,57506,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",3
881689,57507,Trumpet,Lyrical Etude,Tone Quality,10
881690,57507,Trumpet,Lyrical Etude,Note Accuracy,9
881691,57507,Trumpet,Lyrical Etude,Rhythmic Accuracy,9
881692,57507,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",8
881693,57507,Trumpet,Technical Etude,Tone Quality,7
881694,57507,Trumpet,Technical Etude,Note Accuracy,7
881695,57507,Trumpet,Technical Etude,Rhythmic Accuracy,7
881696,57507,Trumpet,Technical Etude,"Musicality, Tempo & Style",6
881697,57507,Trumpet,Chromatic Scale,Chromatic Scale,9
881698,57507,Trumpet,Major Scales,G,6
881699,57507,Trumpet,Major Scales,C,5
881700,57507,Trumpet,Major Scales,F,9
881701,57507,Trumpet,Major Scales,Bb,7
881702,57507,Trumpet,Major Scales,Eb,5
881703,57507,Trumpet,Major Scales,Ab,7
881704,57507,Trumpet,Major Scales,Db,5
881705,57507,Trumpet,Sight-Reading,Tone Quality,3
881706,57507,Trumpet,Sight-Reading,Note Accuracy,2
881707,57507,Trumpet,Sight-Reading,Rhythmic Accuracy,2
881708,57507,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",2
896195,57508,French Horn,Lyrical Etude,Tone Quality,18
896196,57508,French Horn,Lyrical Etude,Note Accuracy,7
896197,57508,French Horn,Lyrical Etude,Rhythmic Accuracy,8
896198,57508,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",17
896199,57508,French Horn,Technical Etude,Tone Quality,15
896200,57508,French Horn,Technical Etude,Note Accuracy,5
896201,57508,French Horn,Technical Etude,Rhythmic Accuracy,6
896202,57508,French Horn,Technical Etude,"Musicality, Tempo & Style",14
896203,57508,French Horn,Chromatic Scale,Chromatic Scale,12
896204,57508,French Horn,Major Scales,G,8
896205,57508,French Horn,Major Scales,C,4
896206,57508,French Horn,Major Scales,F,6
896207,57508,French Horn,Major Scales,Bb,8
896208,57508,French Horn,Major Scales,Eb,5
896209,57508,French Horn,Major Scales,Ab,4
896210,57508,French Horn,Major Scales,Db,5
896211,57508,French Horn,Sight-Reading,Tone Quality,5
896212,57508,French Horn,Sight-Reading,Note Accuracy,2
896213,57508,French Horn,Sight-Reading,Rhythmic Accuracy,2
896214,57508,French Horn,Sight-Reading,"Musicallity, Tempo & Style",3
931657,57510,Percussion,Mallet Etude,Note Accuracy & Tone,6
931658,57510,Percussion,Mallet Etude,Rhythmic Accuracy,7
931659,57510,Percussion,Mallet Etude,"Musicality, Tempo, & Style",6
931660,57510,Percussion,Snare Etude,Rudimental Accuracy,3
931661,57510,Percussion,Snare Etude,Rhythmic Accuracy,6
931662,57510,Percussion,Snare Etude,"Musicality, Tempo, & Style",7
931663,57510,Percussion,Timpani Etude,Tuning Accuracy,2
931664,57510,Percussion,Timpani Etude,Rhythmic Accuracy,5
931665,57510,Percussion,Timpani Etude,"Musicality, Tempo, & Style",7
931666,57510,Percussion,Chromatic Scale,Chromatic Scale,8
931667,57510,Percussion,Major Scales,G,8
931668,57510,Percussion,Major Scales,C,8
931669,57510,Percussion,Major Scales,F,8
931670,57510,Percussion,Major Scales,Bb,8
931671,57510,Percussion,Major Scales,Eb,8
931672,57510,Percussion,Major Scales,Ab,8
931673,57510,Percussion,Major Scales,Db,8
931674,57510,Percussion,Reading-Mallet,Note Accuracy & Tone,1
931675,57510,Percussion,Reading-Mallet,Rhythmic Accuracy,1
931676,57510,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1
931677,57510,Percussion,Reading-Snare,Note Accuracy & Tone,3
931678,57510,Percussion,Reading-Snare,Rhythmic Accuracy,1
931679,57510,Percussion,Reading-Snare,"Musicality, Tempo, & Style",1
881722,57511,Trumpet,Lyrical Etude,Tone Quality,17
881723,57511,Trumpet,Lyrical Etude,Note Accuracy,10
881724,57511,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
881725,57511,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",14
881726,57511,Trumpet,Technical Etude,Tone Quality,16
881727,57511,Trumpet,Technical Etude,Note Accuracy,8
881728,57511,Trumpet,Technical Etude,Rhythmic Accuracy,8
881729,57511,Trumpet,Technical Etude,"Musicality, Tempo & Style",12
881730,57511,Trumpet,Chromatic Scale,Chromatic Scale,10
881744,57511,Trumpet,Major Scales,G,8
881745,57511,Trumpet,Major Scales,C,5
881746,57511,Trumpet,Major Scales,F,10
881747,57511,Trumpet,Major Scales,Bb,7
881748,57511,Trumpet,Major Scales,Eb,5
881749,57511,Trumpet,Major Scales,Ab,5
881750,57511,Trumpet,Major Scales,Db,5
881751,57511,Trumpet,Sight-Reading,Tone Quality,5
881752,57511,Trumpet,Sight-Reading,Note Accuracy,5
881753,57511,Trumpet,Sight-Reading,Rhythmic Accuracy,5
881754,57511,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",4
912556,57513,Bb Clarinet,Lyrical Etude,Tone Quality,11
912557,57513,Bb Clarinet,Lyrical Etude,Note Accuracy,10
912558,57513,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
912559,57513,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",13
912560,57513,Bb Clarinet,Technical Etude,Tone Quality,12
912561,57513,Bb Clarinet,Technical Etude,Note Accuracy,10
912562,57513,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9
912563,57513,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",10
912564,57513,Bb Clarinet,Chromatic Scale,Chromatic Scale,0
912565,57513,Bb Clarinet,Major Scales,G,8
912566,57513,Bb Clarinet,Major Scales,C,9
912567,57513,Bb Clarinet,Major Scales,F,7
912568,57513,Bb Clarinet,Major Scales,Bb,7
912569,57513,Bb Clarinet,Major Scales,Eb,7
912570,57513,Bb Clarinet,Major Scales,Ab,6
912571,57513,Bb Clarinet,Major Scales,Db,3
912572,57513,Bb Clarinet,Sight-Reading,Tone Quality,6
912573,57513,Bb Clarinet,Sight-Reading,Note Accuracy,5
912574,57513,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,4
912575,57513,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4
912650,57515,Bb Clarinet,Lyrical Etude,Tone Quality,12
912651,57515,Bb Clarinet,Lyrical Etude,Note Accuracy,10
912652,57515,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
912653,57515,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",9
912654,57515,Bb Clarinet,Technical Etude,Tone Quality,12
912655,57515,Bb Clarinet,Technical Etude,Note Accuracy,10
912656,57515,Bb Clarinet,Technical Etude,Rhythmic Accuracy,10
912657,57515,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",11
912658,57515,Bb Clarinet,Chromatic Scale,Chromatic Scale,12
912659,57515,Bb Clarinet,Major Scales,G,8
912660,57515,Bb Clarinet,Major Scales,C,7
912661,57515,Bb Clarinet,Major Scales,F,8
912662,57515,Bb Clarinet,Major Scales,Bb,6
912663,57515,Bb Clarinet,Major Scales,Eb,6
912664,57515,Bb Clarinet,Major Scales,Ab,7
912665,57515,Bb Clarinet,Major Scales,Db,4
912666,57515,Bb Clarinet,Sight-Reading,Tone Quality,7
912667,57515,Bb Clarinet,Sight-Reading,Note Accuracy,6
912668,57515,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5
912669,57515,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",1
916320,57516,Alto Saxophone,Lyrical Etude,Tone Quality,6
916321,57516,Alto Saxophone,Lyrical Etude,Note Accuracy,8
916322,57516,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,8
916323,57516,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
916324,57516,Alto Saxophone,Technical Etude,Tone Quality,6
916325,57516,Alto Saxophone,Technical Etude,Note Accuracy,8
916326,57516,Alto Saxophone,Technical Etude,Rhythmic Accuracy,7
916327,57516,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",5
916328,57516,Alto Saxophone,Chromatic Scale,Chromatic Scale,10
916329,57516,Alto Saxophone,Major Scales,G,4
916330,57516,Alto Saxophone,Major Scales,C,4
916331,57516,Alto Saxophone,Major Scales,F,7
916332,57516,Alto Saxophone,Major Scales,Bb,3
916333,57516,Alto Saxophone,Major Scales,Eb,6
916334,57516,Alto Saxophone,Major Scales,Ab,3
916335,57516,Alto Saxophone,Major Scales,Db,5
916336,57516,Alto Saxophone,Sight-Reading,Tone Quality,3
916337,57516,Alto Saxophone,Sight-Reading,Note Accuracy,7
916338,57516,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
916339,57516,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
919348,57517,Bassoon,Lyrical Etude,Tone Quality,10
919349,57517,Bassoon,Lyrical Etude,Note Accuracy,8
919350,57517,Bassoon,Lyrical Etude,Rhythmic Accuracy,9
919351,57517,Bassoon,Lyrical Etude,"Musicallity, Tempo & Style",10
919352,57517,Bassoon,Technical Etude,Tone Quality,10
919353,57517,Bassoon,Technical Etude,Note Accuracy,7
919354,57517,Bassoon,Technical Etude,Rhythmic Accuracy,7
919355,57517,Bassoon,Technical Etude,"Musicality, Tempo & Style",10
919384,57517,Bassoon,Chromatic Scale,Chromatic Scale,10
919385,57517,Bassoon,Major Scales,G,7
919386,57517,Bassoon,Major Scales,C,9
919387,57517,Bassoon,Major Scales,F,5
919388,57517,Bassoon,Major Scales,Bb,4
919389,57517,Bassoon,Major Scales,Eb,3
919390,57517,Bassoon,Major Scales,Ab,2
919391,57517,Bassoon,Major Scales,Db,1
919392,57517,Bassoon,Sight-Reading,Tone Quality,5
919393,57517,Bassoon,Sight-Reading,Note Accuracy,5
919394,57517,Bassoon,Sight-Reading,Rhythmic Accuracy,5
919395,57517,Bassoon,Sight-Reading,"Musicallity, Tempo & Style",5
919446,57518,Bassoon,Lyrical Etude,Tone Quality,14
919447,57518,Bassoon,Lyrical Etude,Note Accuracy,8
919448,57518,Bassoon,Lyrical Etude,Rhythmic Accuracy,9
919449,57518,Bassoon,Lyrical Etude,"Musicallity, Tempo & Style",15
919450,57518,Bassoon,Technical Etude,Tone Quality,14
919451,57518,Bassoon,Technical Etude,Note Accuracy,8
919452,57518,Bassoon,Technical Etude,Rhythmic Accuracy,9
919453,57518,Bassoon,Technical Etude,"Musicality, Tempo & Style",15
919454,57518,Bassoon,Chromatic Scale,Chromatic Scale,13
919455,57518,Bassoon,Major Scales,G,8
919456,57518,Bassoon,Major Scales,C,10
919457,57518,Bassoon,Major Scales,F,10
919458,57518,Bassoon,Major Scales,Bb,8
919459,57518,Bassoon,Major Scales,Eb,10
919460,57518,Bassoon,Major Scales,Ab,5
919461,57518,Bassoon,Major Scales,Db,8
919462,57518,Bassoon,Sight-Reading,Tone Quality,7
919463,57518,Bassoon,Sight-Reading,Note Accuracy,5
919464,57518,Bassoon,Sight-Reading,Rhythmic Accuracy,5
919465,57518,Bassoon,Sight-Reading,"Musicallity, Tempo & Style",6
916300,57520,Alto Saxophone,Lyrical Etude,Tone Quality,6
916301,57520,Alto Saxophone,Lyrical Etude,Note Accuracy,9
916302,57520,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,9
916303,57520,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
916304,57520,Alto Saxophone,Technical Etude,Tone Quality,6
916305,57520,Alto Saxophone,Technical Etude,Note Accuracy,9
916306,57520,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8
916307,57520,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",5
916308,57520,Alto Saxophone,Chromatic Scale,Chromatic Scale,11
916309,57520,Alto Saxophone,Major Scales,G,8
916310,57520,Alto Saxophone,Major Scales,C,4
916311,57520,Alto Saxophone,Major Scales,F,7
916312,57520,Alto Saxophone,Major Scales,Bb,2
916313,57520,Alto Saxophone,Major Scales,Eb,7
916314,57520,Alto Saxophone,Major Scales,Ab,4
916315,57520,Alto Saxophone,Major Scales,Db,5
916316,57520,Alto Saxophone,Sight-Reading,Tone Quality,3
916317,57520,Alto Saxophone,Sight-Reading,Note Accuracy,6
916318,57520,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
916319,57520,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
938413,57521,Flute,Lyrical Etude,Tone Quality,9
938414,57521,Flute,Lyrical Etude,Note Accuracy,9
938415,57521,Flute,Lyrical Etude,Rhythmic Accuracy,8
938416,57521,Flute,Lyrical Etude,"Musicallity, Tempo & Style",8
938417,57521,Flute,Technical Etude,Tone Quality,9
938418,57521,Flute,Technical Etude,Note Accuracy,7
938419,57521,Flute,Technical Etude,Rhythmic Accuracy,7
938420,57521,Flute,Technical Etude,"Musicality, Tempo & Style",8
938437,57521,Flute,Chromatic Scale,Chromatic Scale,8
938492,57521,Flute,Major Scales,G,7
938493,57521,Flute,Major Scales,C,7
938494,57521,Flute,Major Scales,F,7
938495,57521,Flute,Major Scales,Bb,6
938496,57521,Flute,Major Scales,Eb,6
938497,57521,Flute,Major Scales,Ab,7
938498,57521,Flute,Major Scales,Db,6
938503,57521,Flute,Sight-Reading,Tone Quality,4
938504,57521,Flute,Sight-Reading,Note Accuracy,4
938505,57521,Flute,Sight-Reading,Rhythmic Accuracy,2
938506,57521,Flute,Sight-Reading,"Musicallity, Tempo & Style",0
916230,57522,Alto Saxophone,Lyrical Etude,Tone Quality,8
916231,57522,Alto Saxophone,Lyrical Etude,Note Accuracy,4
916232,57522,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,5
916233,57522,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",3
916234,57522,Alto Saxophone,Technical Etude,Tone Quality,8
916235,57522,Alto Saxophone,Technical Etude,Note Accuracy,7
916236,57522,Alto Saxophone,Technical Etude,Rhythmic Accuracy,4
916237,57522,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",2
916238,57522,Alto Saxophone,Chromatic Scale,Chromatic Scale,6
916239,57522,Alto Saxophone,Major Scales,G,6
916240,57522,Alto Saxophone,Major Scales,C,3
916241,57522,Alto Saxophone,Major Scales,F,5
916242,57522,Alto Saxophone,Major Scales,Bb,3
916243,57522,Alto Saxophone,Major Scales,Eb,6
916244,57522,Alto Saxophone,Major Scales,Ab,3
916245,57522,Alto Saxophone,Major Scales,Db,3
916246,57522,Alto Saxophone,Sight-Reading,Tone Quality,3
916247,57522,Alto Saxophone,Sight-Reading,Note Accuracy,6
916248,57522,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4
916249,57522,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
906408,57523,Tuba,Lyrical Etude,Tone Quality,9
906409,57523,Tuba,Lyrical Etude,Note Accuracy,7
906410,57523,Tuba,Lyrical Etude,Rhythmic Accuracy,7
906411,57523,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",8
906412,57523,Tuba,Technical Etude,Tone Quality,9
906413,57523,Tuba,Technical Etude,Note Accuracy,7
906414,57523,Tuba,Technical Etude,Rhythmic Accuracy,7
906415,57523,Tuba,Technical Etude,"Musicality, Tempo & Style",9
906416,57523,Tuba,Chromatic Scale,Chromatic Scale,9
906417,57523,Tuba,Major Scales,G,6
906418,57523,Tuba,Major Scales,C,3
906419,57523,Tuba,Major Scales,F,5
906420,57523,Tuba,Major Scales,Bb,6
906421,57523,Tuba,Major Scales,Eb,5
906422,57523,Tuba,Major Scales,Ab,6
906423,57523,Tuba,Major Scales,Db,3
906424,57523,Tuba,Sight-Reading,Tone Quality,6
