ScoreID,Student,Instrument,CategoryNew,ScoreGroup,Description,Score,MaxScore,NormalizedScore
526069,32401,Trumpet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
526070,32401,Trumpet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
526071,32401,Trumpet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
526073,32735,Trumpet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",14,20.0,0.7
526074,32735,Trumpet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
526075,32735,Trumpet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
526076,32735,Trumpet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
526078,32735,Trumpet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",10,20.0,0.5
526079,32735,Trumpet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
526080,32735,Trumpet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
526081,32735,Trumpet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
526083,32735,Trumpet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,9,15.0,0.6
526084,32735,Trumpet,Scales-G,Major Scales,G,1,8.0,0.125
526085,32735,Trumpet,Scales-C,Major Scales,C,0,8.0,0.0
526086,32735,Trumpet,Scales-F,Major Scales,F,5,8.0,0.625
526087,32735,Trumpet,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526088,32735,Trumpet,Scales-Eb,Major Scales,Eb,0,8.0,0.0
526089,32735,Trumpet,Scales-Ab,Major Scales,Ab,0,8.0,0.0
526090,32735,Trumpet,Scales-Db,Major Scales,Db,0,8.0,0.0
526094,32735,Trumpet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,2,10.0,0.2
526095,32735,Trumpet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
526096,32735,Trumpet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
526097,32735,Trumpet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
526099,32945,Trumpet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
526100,32945,Trumpet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
526101,32945,Trumpet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,0,10.0,0.0
526102,32945,Trumpet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,0,10.0,0.0
526104,32945,Trumpet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
526105,32945,Trumpet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6,15.0,0.4
526106,32945,Trumpet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,0,10.0,0.0
526107,32945,Trumpet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,0,10.0,0.0
526109,32945,Trumpet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,0,15.0,0.0
526110,32945,Trumpet,Scales-G,Major Scales,G,0,8.0,0.0
526111,32945,Trumpet,Scales-C,Major Scales,C,0,8.0,0.0
526112,32945,Trumpet,Scales-F,Major Scales,F,0,8.0,0.0
526113,32945,Trumpet,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526114,32945,Trumpet,Scales-Eb,Major Scales,Eb,0,8.0,0.0
526115,32945,Trumpet,Scales-Ab,Major Scales,Ab,0,8.0,0.0
526116,32945,Trumpet,Scales-Db,Major Scales,Db,0,8.0,0.0
526120,32945,Trumpet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,1,10.0,0.1
526121,32945,Trumpet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,1,10.0,0.1
526122,32945,Trumpet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
526123,32945,Trumpet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
526125,33030,Trumpet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",18,20.0,0.9
526126,33030,Trumpet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,14,15.0,0.9333333333333333
526127,33030,Trumpet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
526128,33030,Trumpet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
526130,33030,Trumpet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",20,20.0,1.0
526131,33030,Trumpet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,13,15.0,0.8666666666666667
526132,33030,Trumpet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
526133,33030,Trumpet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,10,10.0,1.0
526135,33030,Trumpet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,14,15.0,0.9333333333333333
526136,33030,Trumpet,Scales-G,Major Scales,G,5,8.0,0.625
526137,33030,Trumpet,Scales-C,Major Scales,C,0,8.0,0.0
526138,33030,Trumpet,Scales-F,Major Scales,F,5,8.0,0.625
526139,33030,Trumpet,Scales-Bb,Major Scales,Bb,3,8.0,0.375
526140,33030,Trumpet,Scales-Eb,Major Scales,Eb,0,8.0,0.0
526141,33030,Trumpet,Scales-Ab,Major Scales,Ab,5,8.0,0.625
526142,33030,Trumpet,Scales-Db,Major Scales,Db,0,8.0,0.0
526146,33030,Trumpet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,7,10.0,0.7
526147,33030,Trumpet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,8,10.0,0.8
526148,33030,Trumpet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",7,10.0,0.7
526149,33030,Trumpet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,4,5.0,0.8
526151,33164,Trumpet,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
526152,33164,Trumpet,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
526153,33164,Trumpet,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
526154,33164,Trumpet,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,10,10.0,1.0
526156,33164,Trumpet,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
526157,33164,Trumpet,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6,15.0,0.4
526158,33164,Trumpet,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,4,10.0,0.4
526159,33164,Trumpet,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,4,10.0,0.4
526161,33164,Trumpet,Scales-Chromatic,Chromatic Scale,Chromatic Scale,9,15.0,0.6
526162,33164,Trumpet,Scales-G,Major Scales,G,2,8.0,0.25
526163,33164,Trumpet,Scales-C,Major Scales,C,0,8.0,0.0
526164,33164,Trumpet,Scales-F,Major Scales,F,3,8.0,0.375
526165,33164,Trumpet,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526166,33164,Trumpet,Scales-Eb,Major Scales,Eb,0,8.0,0.0
526167,33164,Trumpet,Scales-Ab,Major Scales,Ab,2,8.0,0.25
526168,33164,Trumpet,Scales-Db,Major Scales,Db,0,8.0,0.0
526172,33164,Trumpet,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
526173,33164,Trumpet,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
526174,33164,Trumpet,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
526175,33164,Trumpet,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
526277,34534,Tenor Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
526278,34534,Tenor Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
526279,34534,Tenor Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
526280,34534,Tenor Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
526282,34534,Tenor Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
526283,34534,Tenor Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
526284,34534,Tenor Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
526285,34534,Tenor Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,5,10.0,0.5
526287,34534,Tenor Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,8,15.0,0.5333333333333333
526288,34534,Tenor Saxophone,Scales-G,Major Scales,G,0,8.0,0.0
526289,34534,Tenor Saxophone,Scales-C,Major Scales,C,1,8.0,0.125
526290,34534,Tenor Saxophone,Scales-F,Major Scales,F,0,8.0,0.0
526291,34534,Tenor Saxophone,Scales-Bb,Major Scales,Bb,3,8.0,0.375
526292,34534,Tenor Saxophone,Scales-Eb,Major Scales,Eb,0,8.0,0.0
526293,34534,Tenor Saxophone,Scales-Ab,Major Scales,Ab,0,8.0,0.0
526294,34534,Tenor Saxophone,Scales-Db,Major Scales,Db,0,8.0,0.0
526298,34534,Tenor Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,6,10.0,0.6
526299,34534,Tenor Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
526300,34534,Tenor Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
526301,34534,Tenor Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
526303,34550,Tenor Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
526304,34550,Tenor Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
526305,34550,Tenor Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
526306,34550,Tenor Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
526308,34550,Tenor Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
526309,34550,Tenor Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,6,15.0,0.4
526310,34550,Tenor Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,10,10.0,1.0
526311,34550,Tenor Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
526313,34550,Tenor Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
526314,34550,Tenor Saxophone,Scales-G,Major Scales,G,0,8.0,0.0
526315,34550,Tenor Saxophone,Scales-C,Major Scales,C,3,8.0,0.375
526316,34550,Tenor Saxophone,Scales-F,Major Scales,F,0,8.0,0.0
526317,34550,Tenor Saxophone,Scales-Bb,Major Scales,Bb,3,8.0,0.375
526318,34550,Tenor Saxophone,Scales-Eb,Major Scales,Eb,4,8.0,0.5
526319,34550,Tenor Saxophone,Scales-Ab,Major Scales,Ab,3,8.0,0.375
526320,34550,Tenor Saxophone,Scales-Db,Major Scales,Db,3,8.0,0.375
526324,34550,Tenor Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
526325,34550,Tenor Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
526326,34550,Tenor Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
526327,34550,Tenor Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
526343,34890,Tenor Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
526344,34890,Tenor Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
526345,34890,Tenor Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
526346,34890,Tenor Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,5,10.0,0.5
526348,34890,Tenor Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
526349,34890,Tenor Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
526350,34890,Tenor Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
526351,34890,Tenor Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,5,10.0,0.5
526353,34890,Tenor Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,11,15.0,0.7333333333333333
526354,34890,Tenor Saxophone,Scales-G,Major Scales,G,0,8.0,0.0
526355,34890,Tenor Saxophone,Scales-C,Major Scales,C,4,8.0,0.5
526356,34890,Tenor Saxophone,Scales-F,Major Scales,F,0,8.0,0.0
526357,34890,Tenor Saxophone,Scales-Bb,Major Scales,Bb,4,8.0,0.5
526358,34890,Tenor Saxophone,Scales-Eb,Major Scales,Eb,4,8.0,0.5
526359,34890,Tenor Saxophone,Scales-Ab,Major Scales,Ab,4,8.0,0.5
526360,34890,Tenor Saxophone,Scales-Db,Major Scales,Db,4,8.0,0.5
526364,34890,Tenor Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,9,10.0,0.9
526365,34890,Tenor Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
526366,34890,Tenor Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
526367,34890,Tenor Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,3,5.0,0.6
526369,29240,Bari Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
526370,29240,Bari Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,9,15.0,0.6
526371,29240,Bari Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
526372,29240,Bari Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
526374,29240,Bari Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
526375,29240,Bari Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
526376,29240,Bari Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
526377,29240,Bari Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,10,10.0,1.0
526379,29240,Bari Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,8,15.0,0.5333333333333333
526380,29240,Bari Saxophone,Scales-G,Major Scales,G,4,8.0,0.5
526381,29240,Bari Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
526382,29240,Bari Saxophone,Scales-F,Major Scales,F,4,8.0,0.5
526383,29240,Bari Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526384,29240,Bari Saxophone,Scales-Eb,Major Scales,Eb,3,8.0,0.375
526385,29240,Bari Saxophone,Scales-Ab,Major Scales,Ab,2,8.0,0.25
526386,29240,Bari Saxophone,Scales-Db,Major Scales,Db,2,8.0,0.25
526390,29240,Bari Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,7,10.0,0.7
526391,29240,Bari Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,5,10.0,0.5
526392,29240,Bari Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
526393,29240,Bari Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
526395,29340,Bari Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
526396,29340,Bari Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,11,15.0,0.7333333333333333
526397,29340,Bari Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
526398,29340,Bari Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
526400,29340,Bari Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
526401,29340,Bari Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,11,15.0,0.7333333333333333
526402,29340,Bari Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,10,10.0,1.0
526403,29340,Bari Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
526405,29340,Bari Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,12,15.0,0.8
526406,29340,Bari Saxophone,Scales-G,Major Scales,G,5,8.0,0.625
526407,29340,Bari Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
526408,29340,Bari Saxophone,Scales-F,Major Scales,F,4,8.0,0.5
526409,29340,Bari Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526410,29340,Bari Saxophone,Scales-Eb,Major Scales,Eb,4,8.0,0.5
526411,29340,Bari Saxophone,Scales-Ab,Major Scales,Ab,4,8.0,0.5
526412,29340,Bari Saxophone,Scales-Db,Major Scales,Db,3,8.0,0.375
526416,29340,Bari Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,9,10.0,0.9
526417,29340,Bari Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,8,10.0,0.8
526418,29340,Bari Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",8,10.0,0.8
526419,29340,Bari Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,4,5.0,0.8
526426,30141,Bari Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
526427,30141,Bari Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,5,15.0,0.3333333333333333
526428,30141,Bari Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,9,10.0,0.9
526429,30141,Bari Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,6,10.0,0.6
526431,30141,Bari Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",9,20.0,0.45
526432,30141,Bari Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
526433,30141,Bari Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,8,10.0,0.8
526434,30141,Bari Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
526436,30141,Bari Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
526437,30141,Bari Saxophone,Scales-G,Major Scales,G,3,8.0,0.375
526438,30141,Bari Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
526439,30141,Bari Saxophone,Scales-F,Major Scales,F,4,8.0,0.5
526440,30141,Bari Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526441,30141,Bari Saxophone,Scales-Eb,Major Scales,Eb,3,8.0,0.375
526442,30141,Bari Saxophone,Scales-Ab,Major Scales,Ab,4,8.0,0.5
526443,30141,Bari Saxophone,Scales-Db,Major Scales,Db,2,8.0,0.25
526447,30141,Bari Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,6,10.0,0.6
526448,30141,Bari Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
526449,30141,Bari Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
526450,30141,Bari Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
526452,31141,Bari Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
526453,31141,Bari Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,4,15.0,0.26666666666666666
526454,31141,Bari Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,7,10.0,0.7
526455,31141,Bari Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,4,10.0,0.4
526457,31141,Bari Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",3,20.0,0.15
526458,31141,Bari Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,4,15.0,0.26666666666666666
526459,31141,Bari Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,5,10.0,0.5
526460,31141,Bari Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,3,10.0,0.3
526462,31141,Bari Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,5,15.0,0.3333333333333333
526463,31141,Bari Saxophone,Scales-G,Major Scales,G,2,8.0,0.25
526464,31141,Bari Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
526465,31141,Bari Saxophone,Scales-F,Major Scales,F,2,8.0,0.25
526466,31141,Bari Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526467,31141,Bari Saxophone,Scales-Eb,Major Scales,Eb,1,8.0,0.125
526468,31141,Bari Saxophone,Scales-Ab,Major Scales,Ab,1,8.0,0.125
526469,31141,Bari Saxophone,Scales-Db,Major Scales,Db,2,8.0,0.25
526473,31141,Bari Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,5,10.0,0.5
526474,31141,Bari Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
526475,31141,Bari Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
526476,31141,Bari Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,1,5.0,0.2
526478,32069,Bari Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
526479,32069,Bari Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,10,15.0,0.6666666666666666
526480,32069,Bari Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,8,10.0,0.8
526481,32069,Bari Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
526483,32069,Bari Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
526484,32069,Bari Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
526485,32069,Bari Saxophone,Technical Etude-Note Accuracy,Technical Etude,Note Accuracy,9,10.0,0.9
526486,32069,Bari Saxophone,Technical Etude-Rhythmic Accuracy,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
526488,32069,Bari Saxophone,Scales-Chromatic,Chromatic Scale,Chromatic Scale,6,15.0,0.4
526489,32069,Bari Saxophone,Scales-G,Major Scales,G,0,8.0,0.0
526490,32069,Bari Saxophone,Scales-C,Major Scales,C,0,8.0,0.0
526491,32069,Bari Saxophone,Scales-F,Major Scales,F,3,8.0,0.375
526492,32069,Bari Saxophone,Scales-Bb,Major Scales,Bb,0,8.0,0.0
526493,32069,Bari Saxophone,Scales-Eb,Major Scales,Eb,2,8.0,0.25
526494,32069,Bari Saxophone,Scales-Ab,Major Scales,Ab,0,8.0,0.0
526495,32069,Bari Saxophone,Scales-Db,Major Scales,Db,1,8.0,0.125
526499,32069,Bari Saxophone,Sight-Reading-Note Accuracy,Sight-Reading,Note Accuracy,4,10.0,0.4
526500,32069,Bari Saxophone,Sight-Reading-Rhythmic Accuracy,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
526501,32069,Bari Saxophone,"Sight-Reading-Musicallity, Tempo & Style",Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
526502,32069,Bari Saxophone,Sight-Reading-Tone Quality,Sight-Reading,Tone Quality,2,5.0,0.4
526504,32321,Bari Saxophone,"Lyrical Etude-Musicallity, Tempo & Style",Lyrical Etude,"Musicality, Tempo, & Style",6,20.0,0.3
526505,32321,Bari Saxophone,Lyrical Etude-Tone Quality,Lyrical Etude,Tone Quality,6,15.0,0.4
526506,32321,Bari Saxophone,Lyrical Etude-Note Accuracy,Lyrical Etude,Note Accuracy,10,10.0,1.0
526507,32321,Bari Saxophone,Lyrical Etude-Rhythmic Accuracy,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
526509,32321,Bari Saxophone,"Technical Etude-Musicallity, Tempo & Style",Technical Etude,"Musicality, Tempo, & Style",7,20.0,0.35
526510,32321,Bari Saxophone,Technical Etude-Tone Quality,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
